Complaint,Date,Status,ComplaintType,Report_name
"201. Complaint of Dr. Shakeel Ahmad, Administrator, IRCG-Cell for Legal Help and Guidance, Ahmedabad against Sandesh","June 30, 2003",Censured,"Communal, Casteist and Anti-National Writings",AnnualReport2004
"202. Complaint of Dr. Shakeel Ahmad, Administrator, IRCG-Cell for Legal Help and Guidance, Ahmedabad against Gujarat Samachar","June 30, 2003",Censured,"Communal, Casteist and Anti-National Writings",AnnualReport2004
203. Memorandum from Citizens of Ahmedabad regarding spreading of violence through print media in Gujarat against Sandesh,"June 30, 2003",Censured,"Communal, Casteist and Anti-National Writings",AnnualReport2004
"204. Objectionable clippings relating to Gujarat riots for suo-motu action against Vishva Hindu Samachar, Hindustan Times, Dainik Jagran, The Telegraph, Asian Age, Rashtriya Sahara and The Mainstream","June30, 2003",Disposed of with observations,"Communal, Casteist and Anti-National Writings",AnnualReport2004
"205. Reference from an anonymous complainant regarding publication of an objectionable photograph in The Hindustan Times, New Delhi","June30, 2003",Disposed of with observations,"Communal, Casteist and Anti-National Writings",AnnualReport2004
"206. Complaint of Shri Hindumal M. Shah, Kurnool, Andhra Pradesh against Deccan Chronicle, Hyderabad","June30, 2003",Advise,"Communal, Casteist and Anti-National Writings",AnnualReport2004
"209. Complaint of Maj. General Don Patrick (Retired) Ooty, Tamil Nadu against Hindu.","June30, 2003",Amends made,"Communal, Casteist and Anti-National Writings",AnnualReport2004
"210. Complaint of Dr. K.P. Hardas, Nagpur, against The Indian Express, Maharashtra","June30, 2003",Disposed of with observations,"Communal, Casteist and Anti-National Writings",AnnualReport2004
"211. Complaint of the President, Jeevit Hindustan, Kolkata (through Ministry of I&B) against The Telegraph","June30, 2003",Advise,"Communal, Casteist and Anti-National Writings",AnnualReport2004
"212. Complaint of Dr. Krishen Kak, IAS (Retired) Delhi against The Times of India, Delhi","June30, 2003",Advise,"Communal, Casteist and Anti-National Writings",AnnualReport2004
"213. Complaint of Shri Sharad C. Misra, Mumbai, Dr. D.N. Godhok, Mumbai, Shri Hardayal Bhalla, Mumbai and Shri D.C. Gupta, Mumbai against The Times of India",JuneNo action warranted,"30, 2003","Communal, Casteist and Anti-National Writings",AnnualReport2004
"214. Complaint of Shri Sharad C. Misra, Mumbai, Dr. D.N. Godhok, Mumbai, Shri Hardayal Bhalla, Mumbai and Shri D.C. Gupta, Mumbai against The Times of India",JuneNo action warranted,No action warranted,"Communal, Casteist and Anti-National Writings",AnnualReport2004
"215. Complaint of Shri Sharad C. Misra, Mumbai, Dr. D.N. Godhok, Mumbai, Shri Hardayal Bhalla, Mumbai and Shri D.C. Gupta, Mumbai against The Times of India",JuneNo action warranted,No action warranted,"Communal, Casteist and Anti-National Writings",AnnualReport2004
"216. Complaint of Shri Sharad C. Misra, Mumbai, Dr. D.N. Godhok, Mumbai, Shri Hardayal Bhalla, Mumbai and Shri D.C. Gupta, Mumbai against The Times of India",JuneNo action warranted,No action warranted,"Communal, Casteist and Anti-National Writings",AnnualReport2004
"217. Complaint of Shri V.D. Mishra, Commissioner of Police, Aurangabad Maharashtra against Tarun Bharat",JuneNo action warranted,Warned,"Communal, Casteist and Anti-National Writings",AnnualReport2004
"218. Complaint of Shri V.D. Mishra, Commissioner of Police, Aurangabad Maharashtra against Saama",JuneNo action warranted,Warned,"Communal, Casteist and Anti-National Writings",AnnualReport2004
"219. Complaint of Shri V.D. Mishra, Commissioner of Police, Aurangabad Maharashtra against Vishwamitra",JuneNo action warranted,Warned,"Communal, Casteist and Anti-National Writings",AnnualReport2004
"220. Complaint of Dr. Kareem Raja, General Secretary, All India Majlis Tameer-e-Millat, Hyderabad against Editor, 'New Indian Express'. Hyderabad","September22,2003",Disposed of with observations,"Communal, Casteist and Anti-National Writings",AnnualReport2004
"221. Complaint of Shri Surinder Kumar, Superintendent of Police, Thane Rural (Maharashtra) against Dopahar Ka Samna, Mumbai","November 17, 2003",Disposed of with observations,"Communal, Casteist and Anti-National Writings",AnnualReport2004
"222. Complaint of Shri B. Sultan Abdul Khader, Pondicherry against Junior Vikalan, Chennai","March17, 2004",Dismissed,"Communal, Casteist and Anti-National Writings",AnnualReport2004
"223. Complaint of Shri Syed Anwar and Others resident of Kortala representing Muslim Community, Andhra Pradesh against Eenadu","March17, 2004",Dismissed,"Communal, Casteist and Anti-National Writings",AnnualReport2004
"224. Complaint of Ms. Chitra Phuloria, New Delhi against Femina, Mumbai","September 22, 2003",Warned,Press and Morality,AnnualReport2004
"225. Complaint of Shri Salil Bhandari, New Delhi through Ministry of Information and Broadcasting, New Delhi against The Times of India, Delhi.","September 22, 2003",Advice,Press and Morality,AnnualReport2004
"226. Suo-motu action against The Hindustan Times New Delhi for publication of classified advertisements of health/physical fitness services using undignified languages, indicative of covert soliciting","September 22, 2003",Closed in view of corrective steps,Press and Morality,AnnualReport2004
"226. Suo-motu action against The Times of India, New Delhi for publication of classified advertisements of health/physical fitness services using undignified languages, indicative of covert soliciting","September 22, 2003",Advise,Press and Morality,AnnualReport2004
"227. Complaint of Shri Neelkanth Paratkar, General Secretary, The Brihanmumbai Union of Journalists, Mumbai against Mid Day, Mumbai","November 17, 2003",Reprimanded,Press and Morality,AnnualReport2004
"228. Complaint of Shri K.S. Ubale, Vice-President, Grahak Panchayat, Nagpur against Daily Loksatta, Nagpur, Maharashtra","November 17, 2003",Observations,Press and Morality,AnnualReport2004
"229. Complaint of Shri K.K.V. Kurup, Mumbai against Mid Day, Mumbai","March 17, 2004",Disposed of being sub-judice,Press and Morality,AnnualReport2004
"230. Complaint of Ms. Jyotsana Chatterji, Director, Joint Women Programme, New Delhi against Outlook","March 17, 2004",Admonished,Press and Morality,AnnualReport2004
"1. Complaint of Ms. Shobha, Information Officer, Crime Free India Bureau, New Delhi against Shri G P Tiwari, Editor, Indian Detective Bureau News, New Delhi.","August 7,2001",Disposed,Principles and Publications,AnnualReport2002
"2. Complaint of Shri Sahab Singh Chauhan, MLA, Delhi against Punjab Kesari, Delhi.","August 7,2001",Disposed of with directions to publish clarification,Principles and Publications,AnnualReport2002
"3. Complaint of Secretary, KIRDIT, Keonjhar against Daily Oriya Sambad, Orissa.","August 7,2001",Dismissed in view of amends made by the respondent,Principles and Publications,AnnualReport2002
"4. Complaint of Shri Vineet Narain, Editor-in-Chief, Kalchakra, Delhi against Editor, The Hindustan Times, New Delhi.","December3,2001",Dismissed,Principles and Publications,AnnualReport2002
"5. Complaint of Sri Poojary Venkatswamy, Vice-President, Town Youth Congress, Wanapathy, Andhra Pradesh against the Editor, Eenadu.","February 25,2002",Dismissed,Principles and Publications,AnnualReport2002
"6. Complaint of Shri Sunny Patni, New Delhi against Cricket Talk.","March 27, 2002",Closed,Principles and Publications,AnnualReport2002
"7. Complaint of Shri Balram Mishra, Indraprastha Vishwa Samvad Kendra (Regd.), Jhandewalan Extension, New Delhi against P.Τ.Ι.","March 27, 2002",Dismissed,Principles and Publications,AnnualReport2002
"8. Complaint of Shri Balram Mishra, Indraprastha Vishwa Samvad Kendra (Regd.), Jhandewalan Extension, New Delhi against The Hindustan Times.","March 27, 2002",Dismissed,Principles and Publications,AnnualReport2002
"9. Complaint of Shri Balram Mishra, Indraprastha Vishwa Samvad Kendra (Regd.), Jhandewalan Extension, New Delhi against The Asian Age.","March 27, 2002",Dismissed,Principles and Publications,AnnualReport2002
"10. Complaint of Shri Balram Mishra, Indraprastha Vishwa Samvad Kendra (Regd.), Jhandewalan Extension, New Delhi against The Economic Times.","March 27, 2002",Dismissed,Principles and Publications,AnnualReport2002
